"filename", "language", "Python", "Batch", "pip requirements", "Markdown", "PowerShell", "JSON", "Properties", "JavaScript", "CSS", "reStructuredText", "XML", "C", "comment", "blank", "total"
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\setuptools\windows_support.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\__init__.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\_internal.py", "Python", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 212
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\_reloader.py", "Python", 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 100, 461
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\__init__.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\accept.py", "Python", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 71, 327
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\accept.pyi", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 55
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\auth.py", "Python", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 80, 317
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\cache_control.py", "Python", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 176
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\cache_control.pyi", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 116
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\csp.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 95
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\csp.pyi", "Python", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 170
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\etag.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 96
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\etag.pyi", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\file_storage.py", "Python", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41, 197
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\file_storage.pyi", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 50
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\headers.py", "Python", 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 104, 516
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\headers.pyi", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 110
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\mixins.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 243
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\mixins.pyi", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 98
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\range.py", "Python", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 181
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\range.pyi", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 58
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\structures.py", "Python", 801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 206, 1011
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\datastructures\structures.pyi", "Python", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 207
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\__init__.py", "Python", 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 92, 561
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\console.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 54, 220
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\repr.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41, 283
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\shared\ICON_LICENSE.md", "Markdown", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\shared\debugger.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 17, 39, 361
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\shared\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 1, 20, 151
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\debug\tbtools.py", "Python", 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 75, 440
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\exceptions.py", "Python", 646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 230, 882
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\formparser.py", "Python", 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 74, 424
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\http.py", "Python", 1017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 306, 1371
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\local.py", "Python", 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 141, 654
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\dispatcher.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 82
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\http_proxy.py", "Python", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47, 237
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\lint.py", "Python", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 81, 440
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\profiler.py", "Python", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 156
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\proxy_fix.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35, 184
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\middleware\shared_data.py", "Python", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 283
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\routing\__init__.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 135
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\routing\converters.py", "Python", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 69, 262
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\routing\exceptions.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 153
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\routing\map.py", "Python", 780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 149, 952
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\routing\matcher.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 203
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\routing\rules.py", "Python", 740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 157, 918
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\sansio\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\sansio\http.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 37, 172
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\sansio\multipart.py", "Python", 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 52, 322
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\sansio\request.py", "Python", 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 74, 537
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\sansio\response.py", "Python", 619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 111, 755
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\sansio\utils.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39, 160
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\security.py", "Python", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36, 162
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\serving.py", "Python", 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 204, 1117
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\test.py", "Python", 1177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 256, 1465
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\testapp.py", "Python", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 195
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\urls.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 56, 204
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\user_agent.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 48
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\utils.py", "Python", 537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 135, 692
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\wrappers\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\wrappers\request.py", "Python", 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 115, 648
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\wrappers\response.py", "Python", 621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 144, 832
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Lib\site-packages\werkzeug\wsgi.py", "Python", 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 134, 596
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Scripts\Activate.ps1", "PowerShell", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 360, 35, 503
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Scripts\activate.bat", "Batch", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 35
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\Scripts\deactivate.bat", "Batch", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"c:\GITHUB\SEMINARIO_FINAL\backend\venv\pyvenv.cfg", "Properties", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"Total", "-", 263520, 40, 23, 119, 108, 38569, 5, 305, 130, 46, 14, 278, 16842, 48773, 368772
